mass	carat ( = 200 mg)	inanimate	karát=mužský rod, neživotné	nominative	{0} karát	1 karát=nominatív	{0} karáty	3 karáty=nominatív	{0} karátu	0,1 karátu=nominatív	{0} karátov	5 karátov=nominatív
mass	carat ( = 200 mg)	inanimate	karát=mužský rod, neživotné	accusative	{0} karát	1 karát=akuzatív	{0} karáty	3 karáty=akuzatív	{0} karátu	0,1 karátu=akuzatív	{0} karátov	5 karátov=akuzatív
mass	carat ( = 200 mg)	inanimate	karát=mužský rod, neživotné	genitive	{0} karátu	1 karátu=genitív	{0} karátov	3 karátov=genitív	{0} karátu	0,1 karátu=genitív	{0} karátov	5 karátov=genitív
mass	carat ( = 200 mg)	inanimate	karát=mužský rod, neživotné	instrumental	{0} karátom	1 karátom=inštrumentál	{0} karátmi	3 karátmi=inštrumentál	{0} karátu	0,1 karátu=inštrumentál	{0} karátmi	5 karátmi=inštrumentál
mass	grams	inanimate	gram=mužský rod, neživotné	nominative	{0} gram	1 gram=nominatív	{0} gramy	3 gramy=nominatív	{0} gramu	0,1 gramu=nominatív	{0} gramov	5 gramov=nominatív
mass	grams	inanimate	gram=mužský rod, neživotné	accusative	{0} gram	1 gram=akuzatív	{0} gramy	3 gramy=akuzatív	{0} gramu	0,1 gramu=akuzatív	{0} gramov	5 gramov=akuzatív
mass	grams	inanimate	gram=mužský rod, neživotné	genitive	{0} gramu	1 gramu=genitív	{0} gramov	3 gramov=genitív	{0} gramu	0,1 gramu=genitív	{0} gramov	5 gramov=genitív
mass	grams	inanimate	gram=mužský rod, neživotné	instrumental	{0} gramom	1 gramom=inštrumentál	{0} gramami	3 gramami=inštrumentál	{0} gramu	0,1 gramu=inštrumentál	{0} gramami	5 gramami=inštrumentál
mass	kilograms	inanimate	kilogram=mužský rod, neživotné	nominative	{0} kilogram	1 kilogram=nominatív	{0} kilogramy	3 kilogramy=nominatív	{0} kilogramu	0,1 kilogramu=nominatív	{0} kilogramov	5 kilogramov=nominatív
mass	kilograms	inanimate	kilogram=mužský rod, neživotné	accusative	{0} kilogram	1 kilogram=akuzatív	{0} kilogramy	3 kilogramy=akuzatív	{0} kilogramu	0,1 kilogramu=akuzatív	{0} kilogramov	5 kilogramov=akuzatív
mass	kilograms	inanimate	kilogram=mužský rod, neživotné	genitive	{0} kilogramu	1 kilogramu=genitív	{0} kilogramov	3 kilogramov=genitív	{0} kilogramu	0,1 kilogramu=genitív	{0} kilogramov	5 kilogramov=genitív
mass	kilograms	inanimate	kilogram=mužský rod, neživotné	instrumental	{0} kilogramom	1 kilogramom=inštrumentál	{0} kilogramami	3 kilogramami=inštrumentál	{0} kilogramu	0,1 kilogramu=inštrumentál	{0} kilogramami	5 kilogramami=inštrumentál
mass	metric tons	feminine	tona=ženský rod	nominative	{0} tona	1 tona=nominatív	{0} tony	3 tony=nominatív	{0} tony	0,1 tony=nominatív	{0} ton	5 ton=nominatív
mass	metric tons	feminine	tona=ženský rod	accusative	{0} tonu	1 tonu=akuzatív	{0} tony	3 tony=akuzatív	{0} tony	0,1 tony=akuzatív	{0} ton	5 ton=akuzatív
mass	metric tons	feminine	tona=ženský rod	genitive	{0} tony	1 tony=genitív	{0} ton	3 ton=genitív	{0} tony	0,1 tony=genitív	{0} ton	5 ton=genitív
mass	metric tons	feminine	tona=ženský rod	instrumental	{0} tonou	1 tonou=inštrumentál	{0} tonami	3 tonami=inštrumentál	{0} tony	0,1 tony=inštrumentál	{0} tonami	5 tonami=inštrumentál
portion	parts per million	feminine	milióntina=ženský rod	nominative	{0} milióntina	1 milióntina=nominatív	{0} milióntiny	3 milióntiny=nominatív	{0} milióntiny	0,1 milióntiny=nominatív	{0} milióntin	5 milióntin=nominatív
portion	parts per million	feminine	milióntina=ženský rod	accusative	{0} milióntinu	1 milióntinu=akuzatív	{0} milióntiny	3 milióntiny=akuzatív	{0} milióntiny	0,1 milióntiny=akuzatív	{0} milióntin	5 milióntin=akuzatív
portion	parts per million	feminine	milióntina=ženský rod	genitive	{0} milióntiny	1 milióntiny=genitív	{0} milióntin	3 milióntin=genitív	{0} milióntiny	0,1 milióntiny=genitív	{0} milióntin	5 milióntin=genitív
portion	parts per million	feminine	milióntina=ženský rod	instrumental	{0} milióntinou	1 milióntinou=inštrumentál	{0} milióntinami	3 milióntinami=inštrumentál	{0} milióntiny	0,1 milióntiny=inštrumentál	{0} milióntinami	5 milióntinami=inštrumentál
portion	permyriad	feminine	desatina promile=ženský rod	nominative	{0} desatina promile	1 desatina promile=nominatív	{0} desatiny promile	3 desatiny promile=nominatív	{0} desatiny promile	0,1 desatiny promile=nominatív	{0} desatín promile	5 desatín promile=nominatív
portion	permyriad	feminine	desatina promile=ženský rod	accusative	{0} desatinu promile	1 desatinu promile=akuzatív	{0} desatiny promile	3 desatiny promile=akuzatív	{0} desatiny promile	0,1 desatiny promile=akuzatív	{0} desatín promile	5 desatín promile=akuzatív
portion	permyriad	feminine	desatina promile=ženský rod	genitive	{0} desatiny promile	1 desatiny promile=genitív	{0} desatín promile	3 desatín promile=genitív	{0} desatiny promile	0,1 desatiny promile=genitív	{0} desatín promile	5 desatín promile=genitív
portion	permyriad	feminine	desatina promile=ženský rod	instrumental	{0} desatinou promile	1 desatinou promile=inštrumentál	{0} desatinami promile	3 desatinami promile=inštrumentál	{0} desatiny promile	0,1 desatiny promile=inštrumentál	{0} desatinami promile	5 desatinami promile=inštrumentál
portion	permille	neuter	promile=stredný rod	nominative	{0} promile	1 promile=nominatív	{0} promile	3 promile=nominatív	{0} promile	0,1 promile=nominatív	{0} promile	5 promile=nominatív
portion	permille	neuter	promile=stredný rod	accusative	{0} promile	1 promile=akuzatív	{0} promile	3 promile=akuzatív	{0} promile	0,1 promile=akuzatív	{0} promile	5 promile=akuzatív
portion	permille	neuter	promile=stredný rod	genitive	{0} promile	1 promile=genitív	{0} promile	3 promile=genitív	{0} promile	0,1 promile=genitív	{0} promile	5 promile=genitív
portion	permille	neuter	promile=stredný rod	instrumental	{0} promile	1 promile=inštrumentál	{0} promile	3 promile=inštrumentál	{0} promile	0,1 promile=inštrumentál	{0} promile	5 promile=inštrumentál
portion	percent	neuter	percento=stredný rod	nominative	{0} percento	1 percento=nominatív	{0} percentá	3 percentá=nominatív	{0} percenta	0,1 percenta=nominatív	{0} percent	5 percent=nominatív
portion	percent	neuter	percento=stredný rod	accusative	{0} percento	1 percento=akuzatív	{0} percentá	3 percentá=akuzatív	{0} percenta	0,1 percenta=akuzatív	{0} percent	5 percent=akuzatív
portion	percent	neuter	percento=stredný rod	genitive	{0} percenta	1 percenta=genitív	{0} percent	3 percent=genitív	{0} percenta	0,1 percenta=genitív	{0} percent	5 percent=genitív
portion	percent	neuter	percento=stredný rod	instrumental	{0} percentom	1 percentom=inštrumentál	{0} percentami	3 percentami=inštrumentál	{0} percenta	0,1 percenta=inštrumentál	{0} percentami	5 percentami=inštrumentál
portion	karat ( = 4.1˙6%)	inanimate	karát=mužský rod, neživotné	nominative	{0} karát	1 karát=nominatív	{0} karáty	3 karáty=nominatív	{0} karátu	0,1 karátu=nominatív	{0} karátov	5 karátov=nominatív
portion	karat ( = 4.1˙6%)	inanimate	karát=mužský rod, neživotné	accusative	{0} karát	1 karát=akuzatív	{0} karáty	3 karáty=akuzatív	{0} karátu	0,1 karátu=akuzatív	{0} karátov	5 karátov=akuzatív
portion	karat ( = 4.1˙6%)	inanimate	karát=mužský rod, neživotné	genitive	{0} karátu	1 karátu=genitív	{0} karátov	3 karátov=genitív	{0} karátu	0,1 karátu=genitív	{0} karátov	5 karátov=genitív
portion	karat ( = 4.1˙6%)	inanimate	karát=mužský rod, neživotné	instrumental	{0} karátom	1 karátom=inštrumentál	{0} karátmi	3 karátmi=inštrumentál	{0} karátu	0,1 karátu=inštrumentál	{0} karátmi	5 karátmi=inštrumentál
power	milliwatts	n/a	n/a	nominative	{0} milliwatt	1 milliwatt=nominatív	{0} milliwatty	3 milliwatty=nominatív	{0} milliwattu	0,1 milliwattu=nominatív	{0} milliwattov	5 milliwattov=nominatív
power	milliwatts	n/a	n/a	accusative	{0} milliwatt	1 milliwatt=akuzatív	{0} milliwatty	3 milliwatty=akuzatív	{0} milliwattu	0,1 milliwattu=akuzatív	{0} milliwattov	5 milliwattov=akuzatív
power	milliwatts	n/a	n/a	genitive	{0} milliwatt	1 milliwatt=genitív	{0} milliwatty	3 milliwatty=genitív	{0} milliwattu	0,1 milliwattu=genitív	{0} milliwattov	5 milliwattov=genitív
power	milliwatts	n/a	n/a	instrumental	{0} milliwatt	1 milliwatt=inštrumentál	{0} milliwatty	3 milliwatty=inštrumentál	{0} milliwattu	0,1 milliwattu=inštrumentál	{0} milliwattov	5 milliwattov=inštrumentál
power	watts	inanimate	watt=mužský rod, neživotné	nominative	{0} watt	1 watt=nominatív	{0} watty	3 watty=nominatív	{0} wattu	0,1 wattu=nominatív	{0} wattov	5 wattov=nominatív
power	watts	inanimate	watt=mužský rod, neživotné	accusative	{0} watt	1 watt=akuzatív	{0} watty	3 watty=akuzatív	{0} wattu	0,1 wattu=akuzatív	{0} wattov	5 wattov=akuzatív
power	watts	inanimate	watt=mužský rod, neživotné	genitive	{0} wattu	1 wattu=genitív	{0} wattov	3 wattov=genitív	{0} wattu	0,1 wattu=genitív	{0} wattov	5 wattov=genitív
power	watts	inanimate	watt=mužský rod, neživotné	instrumental	{0} wattom	1 wattom=inštrumentál	{0} wattmi	3 wattmi=inštrumentál	{0} wattu	0,1 wattu=inštrumentál	{0} wattmi	5 wattmi=inštrumentál
power	kilowatts	n/a	n/a	nominative	{0} kilowatt	1 kilowatt=nominatív	{0} kilowatty	3 kilowatty=nominatív	{0} kilowattu	0,1 kilowattu=nominatív	{0} kilowattov	5 kilowattov=nominatív
power	kilowatts	n/a	n/a	accusative	{0} kilowatt	1 kilowatt=akuzatív	{0} kilowatty	3 kilowatty=akuzatív	{0} kilowattu	0,1 kilowattu=akuzatív	{0} kilowattov	5 kilowattov=akuzatív
power	kilowatts	n/a	n/a	genitive	{0} kilowatt	1 kilowatt=genitív	{0} kilowatty	3 kilowatty=genitív	{0} kilowattu	0,1 kilowattu=genitív	{0} kilowattov	5 kilowattov=genitív
power	kilowatts	n/a	n/a	instrumental	{0} kilowatt	1 kilowatt=inštrumentál	{0} kilowatty	3 kilowatty=inštrumentál	{0} kilowattu	0,1 kilowattu=inštrumentál	{0} kilowattov	5 kilowattov=inštrumentál
power	megawatts	n/a	n/a	nominative	{0} megawatt	1 megawatt=nominatív	{0} megawatty	3 megawatty=nominatív	{0} megawattu	0,1 megawattu=nominatív	{0} megawattov	5 megawattov=nominatív
power	megawatts	n/a	n/a	accusative	{0} megawatt	1 megawatt=akuzatív	{0} megawatty	3 megawatty=akuzatív	{0} megawattu	0,1 megawattu=akuzatív	{0} megawattov	5 megawattov=akuzatív
power	megawatts	n/a	n/a	genitive	{0} megawatt	1 megawatt=genitív	{0} megawatty	3 megawatty=genitív	{0} megawattu	0,1 megawattu=genitív	{0} megawattov	5 megawattov=genitív
power	megawatts	n/a	n/a	instrumental	{0} megawatt	1 megawatt=inštrumentál	{0} megawatty	3 megawatty=inštrumentál	{0} megawattu	0,1 megawattu=inštrumentál	{0} megawattov	5 megawattov=inštrumentál
power	gigawatts	n/a	n/a	nominative	{0} gigawatt	1 gigawatt=nominatív	{0} gigawatty	3 gigawatty=nominatív	{0} gigawattu	0,1 gigawattu=nominatív	{0} gigawattov	5 gigawattov=nominatív
power	gigawatts	n/a	n/a	accusative	{0} gigawatt	1 gigawatt=akuzatív	{0} gigawatty	3 gigawatty=akuzatív	{0} gigawattu	0,1 gigawattu=akuzatív	{0} gigawattov	5 gigawattov=akuzatív
power	gigawatts	n/a	n/a	genitive	{0} gigawatt	1 gigawatt=genitív	{0} gigawatty	3 gigawatty=genitív	{0} gigawattu	0,1 gigawattu=genitív	{0} gigawattov	5 gigawattov=genitív
power	gigawatts	n/a	n/a	instrumental	{0} gigawatt	1 gigawatt=inštrumentál	{0} gigawatty	3 gigawatty=inštrumentál	{0} gigawattu	0,1 gigawattu=inštrumentál	{0} gigawattov	5 gigawattov=inštrumentál
pressure	pascals	inanimate	pascal=mužský rod, neživotné	nominative	pascal	pascal=nominatív	{0} pascaly	3 pascaly=nominatív	{0} pascala	0,1 pascala=nominatív	{0} pascalov	5 pascalov=nominatív
pressure	pascals	inanimate	pascal=mužský rod, neživotné	accusative	pascal	pascal=akuzatív	{0} pascaly	3 pascaly=akuzatív	{0} pascala	0,1 pascala=akuzatív	{0} pascalov	5 pascalov=akuzatív
pressure	pascals	inanimate	pascal=mužský rod, neživotné	genitive	{0} pascala	1 pascala=genitív	{0} pascalov	3 pascalov=genitív	{0} pascala	0,1 pascala=genitív	{0} pascalov	5 pascalov=genitív
pressure	pascals	inanimate	pascal=mužský rod, neživotné	instrumental	{0} pascalom	1 pascalom=inštrumentál	{0} pascalmi	3 pascalmi=inštrumentál	{0} pascala	0,1 pascala=inštrumentál	{0} pascalmi	5 pascalmi=inštrumentál
pressure	hectopascal ( = 1 mbar)	n/a	n/a	nominative	{0} hektopascal	1 hektopascal=nominatív	{0} hektopascaly	3 hektopascaly=nominatív	{0} hektopascala	0,1 hektopascala=nominatív	{0} hektopascalov	5 hektopascalov=nominatív
pressure	hectopascal ( = 1 mbar)	n/a	n/a	accusative	{0} hektopascal	1 hektopascal=akuzatív	{0} hektopascaly	3 hektopascaly=akuzatív	{0} hektopascala	0,1 hektopascala=akuzatív	{0} hektopascalov	5 hektopascalov=akuzatív
pressure	hectopascal ( = 1 mbar)	n/a	n/a	genitive	{0} hektopascal	1 hektopascal=genitív	{0} hektopascaly	3 hektopascaly=genitív	{0} hektopascala	0,1 hektopascala=genitív	{0} hektopascalov	5 hektopascalov=genitív
pressure	hectopascal ( = 1 mbar)	n/a	n/a	instrumental	{0} hektopascal	1 hektopascal=inštrumentál	{0} hektopascaly	3 hektopascaly=inštrumentál	{0} hektopascala	0,1 hektopascala=inštrumentál	{0} hektopascalov	5 hektopascalov=inštrumentál
pressure	millibars	n/a	n/a	nominative	{0} milibar	1 milibar=nominatív	{0} milibary	3 milibary=nominatív	{0} milibaru	0,1 milibaru=nominatív	{0} milibarov	5 milibarov=nominatív
pressure	millibars	n/a	n/a	accusative	{0} milibar	1 milibar=akuzatív	{0} milibary	3 milibary=akuzatív	{0} milibaru	0,1 milibaru=akuzatív	{0} milibarov	5 milibarov=akuzatív
pressure	millibars	n/a	n/a	genitive	{0} milibar	1 milibar=genitív	{0} milibary	3 milibary=genitív	{0} milibaru	0,1 milibaru=genitív	{0} milibarov	5 milibarov=genitív
pressure	millibars	n/a	n/a	instrumental	{0} milibar	1 milibar=inštrumentál	{0} milibary	3 milibary=inštrumentál	{0} milibaru	0,1 milibaru=inštrumentál	{0} milibarov	5 milibarov=inštrumentál
pressure	kilopascals	n/a	n/a	nominative	{0} kilopascal	1 kilopascal=nominatív	{0} kilopascaly	3 kilopascaly=nominatív	{0} kilopascala	0,1 kilopascala=nominatív	{0} kilopascalov	5 kilopascalov=nominatív
pressure	kilopascals	n/a	n/a	accusative	{0} kilopascal	1 kilopascal=akuzatív	{0} kilopascaly	3 kilopascaly=akuzatív	{0} kilopascala	0,1 kilopascala=akuzatív	{0} kilopascalov	5 kilopascalov=akuzatív
pressure	kilopascals	n/a	n/a	genitive	{0} kilopascal	1 kilopascal=genitív	{0} kilopascaly	3 kilopascaly=genitív	{0} kilopascala	0,1 kilopascala=genitív	{0} kilopascalov	5 kilopascalov=genitív
pressure	kilopascals	n/a	n/a	instrumental	{0} kilopascal	1 kilopascal=inštrumentál	{0} kilopascaly	3 kilopascaly=inštrumentál	{0} kilopascala	0,1 kilopascala=inštrumentál	{0} kilopascalov	5 kilopascalov=inštrumentál
pressure	bars	inanimate	bar=mužský rod, neživotné	nominative	{0} bar	1 bar=nominatív	{0} bary	3 bary=nominatív	{0} baru	0,1 baru=nominatív	{0} barov	5 barov=nominatív
pressure	bars	inanimate	bar=mužský rod, neživotné	accusative	{0} bar	1 bar=akuzatív	{0} bary	3 bary=akuzatív	{0} baru	0,1 baru=akuzatív	{0} barov	5 barov=akuzatív
pressure	bars	inanimate	bar=mužský rod, neživotné	genitive	{0} baru	1 baru=genitív	{0} barov	3 barov=genitív	{0} baru	0,1 baru=genitív	{0} barov	5 barov=genitív
pressure	bars	inanimate	bar=mužský rod, neživotné	instrumental	{0} barom	1 barom=inštrumentál	{0} barmi	3 barmi=inštrumentál	{0} baru	0,1 baru=inštrumentál	{0} barmi	5 barmi=inštrumentál
pressure	atmosphere ( = 1.01325 bar)	feminine	atmosféra=ženský rod	nominative	{0} atmosféra	1 atmosféra=nominatív	{0} atmosféry	3 atmosféry=nominatív	{0} atmosféry	0,1 atmosféry=nominatív	{0} atmosfér	5 atmosfér=nominatív
pressure	atmosphere ( = 1.01325 bar)	feminine	atmosféra=ženský rod	accusative	{0} atmosféru	1 atmosféru=akuzatív	{0} atmosféry	3 atmosféry=akuzatív	{0} atmosféry	0,1 atmosféry=akuzatív	{0} atmosfér	5 atmosfér=akuzatív
pressure	atmosphere ( = 1.01325 bar)	feminine	atmosféra=ženský rod	genitive	{0} atmosféry	1 atmosféry=genitív	{0} atmosfér	3 atmosfér=genitív	{0} atmosféry	0,1 atmosféry=genitív	{0} atmosfér	5 atmosfér=genitív
pressure	atmosphere ( = 1.01325 bar)	feminine	atmosféra=ženský rod	instrumental	{0} atmosférou	1 atmosférou=inštrumentál	{0} atmosférami	3 atmosférami=inštrumentál	{0} atmosféry	0,1 atmosféry=inštrumentál	{0} atmosférami	5 atmosférami=inštrumentál
pressure	megapascals	n/a	n/a	nominative	{0} megapascal	1 megapascal=nominatív	{0} megapascaly	3 megapascaly=nominatív	{0} megapascala	0,1 megapascala=nominatív	{0} megapascalov	5 megapascalov=nominatív
pressure	megapascals	n/a	n/a	accusative	{0} megapascal	1 megapascal=akuzatív	{0} megapascaly	3 megapascaly=akuzatív	{0} megapascala	0,1 megapascala=akuzatív	{0} megapascalov	5 megapascalov=akuzatív
pressure	megapascals	n/a	n/a	genitive	{0} megapascal	1 megapascal=genitív	{0} megapascaly	3 megapascaly=genitív	{0} megapascala	0,1 megapascala=genitív	{0} megapascalov	5 megapascalov=genitív
pressure	megapascals	n/a	n/a	instrumental	{0} megapascal	1 megapascal=inštrumentál	{0} megapascaly	3 megapascaly=inštrumentál	{0} megapascala	0,1 megapascala=inštrumentál	{0} megapascalov	5 megapascalov=inštrumentál
speed	kilometer-per-hour ( = 0.2˙7 m/s)	n/a	n/a	nominative	{0} kilometer za hodinu	1 kilometer za hodinu=nominatív	{0} kilometre za hodinu	3 kilometre za hodinu=nominatív	{0} kilometra za hodinu	0,1 kilometra za hodinu=nominatív	{0} kilometrov za hodinu	5 kilometrov za hodinu=nominatív
speed	kilometer-per-hour ( = 0.2˙7 m/s)	n/a	n/a	accusative	{0} kilometer za hodinu	1 kilometer za hodinu=akuzatív	{0} kilometre za hodinu	3 kilometre za hodinu=akuzatív	{0} kilometra za hodinu	0,1 kilometra za hodinu=akuzatív	{0} kilometrov za hodinu	5 kilometrov za hodinu=akuzatív
speed	kilometer-per-hour ( = 0.2˙7 m/s)	n/a	n/a	genitive	{0} kilometer za hodinu	1 kilometer za hodinu=genitív	{0} kilometre za hodinu	3 kilometre za hodinu=genitív	{0} kilometra za hodinu	0,1 kilometra za hodinu=genitív	{0} kilometrov za hodinu	5 kilometrov za hodinu=genitív
speed	kilometer-per-hour ( = 0.2˙7 m/s)	n/a	n/a	instrumental	{0} kilometer za hodinu	1 kilometer za hodinu=inštrumentál	{0} kilometre za hodinu	3 kilometre za hodinu=inštrumentál	{0} kilometra za hodinu	0,1 kilometra za hodinu=inštrumentál	{0} kilometrov za hodinu	5 kilometrov za hodinu=inštrumentál
speed	meters per second	n/a	n/a	nominative	{0} meter za sekundu	1 meter za sekundu=nominatív	{0} metre za sekundu	3 metre za sekundu=nominatív	{0} metra za sekundu	0,1 metra za sekundu=nominatív	{0} metrov za sekundu	5 metrov za sekundu=nominatív
speed	meters per second	n/a	n/a	accusative	{0} meter za sekundu	1 meter za sekundu=akuzatív	{0} metre za sekundu	3 metre za sekundu=akuzatív	{0} metra za sekundu	0,1 metra za sekundu=akuzatív	{0} metrov za sekundu	5 metrov za sekundu=akuzatív
speed	meters per second	n/a	n/a	genitive	{0} meter za sekundu	1 meter za sekundu=genitív	{0} metre za sekundu	3 metre za sekundu=genitív	{0} metra za sekundu	0,1 metra za sekundu=genitív	{0} metrov za sekundu	5 metrov za sekundu=genitív
speed	meters per second	n/a	n/a	instrumental	{0} meter za sekundu	1 meter za sekundu=inštrumentál	{0} metre za sekundu	3 metre za sekundu=inštrumentál	{0} metra za sekundu	0,1 metra za sekundu=inštrumentál	{0} metrov za sekundu	5 metrov za sekundu=inštrumentál
substance-amount	mole ( = 602,214,076,000,000,000,000,000 items)	inanimate	mol=mužský rod, neživotné	nominative	{0} mol	1 mol=nominatív	{0} moly	3 moly=nominatív	{0} molu	0,1 molu=nominatív	{0} molov	5 molov=nominatív
substance-amount	mole ( = 602,214,076,000,000,000,000,000 items)	inanimate	mol=mužský rod, neživotné	accusative	{0} mol	1 mol=akuzatív	{0} moly	3 moly=akuzatív	{0} molu	0,1 molu=akuzatív	{0} molov	5 molov=akuzatív
substance-amount	mole ( = 602,214,076,000,000,000,000,000 items)	inanimate	mol=mužský rod, neživotné	genitive	{0} molu	1 molu=genitív	{0} molov	3 molov=genitív	{0} molu	0,1 molu=genitív	{0} molov	5 molov=genitív
substance-amount	mole ( = 602,214,076,000,000,000,000,000 items)	inanimate	mol=mužský rod, neživotné	instrumental	{0} molom	1 molom=inštrumentál	{0} molmi	3 molmi=inštrumentál	{0} molu	0,1 molu=inštrumentál	{0} molmi	5 molmi=inštrumentál
temperature	°	inanimate	stupeň=mužský rod, neživotné	nominative	{0} stupeň	1 stupeň=nominatív	{0} stupne	3 stupne=nominatív	{0} stupňa	0,1 stupňa=nominatív	{0} stupňov	5 stupňov=nominatív
temperature	°	inanimate	stupeň=mužský rod, neživotné	accusative	{0} stupeň	1 stupeň=akuzatív	{0} stupne	3 stupne=akuzatív	{0} stupňa	0,1 stupňa=akuzatív	{0} stupňov	5 stupňov=akuzatív
temperature	°	inanimate	stupeň=mužský rod, neživotné	genitive	{0} stupňa	1 stupňa=genitív	{0} stupňov	3 stupňov=genitív	{0} stupňa	0,1 stupňa=genitív	{0} stupňov	5 stupňov=genitív
temperature	°	inanimate	stupeň=mužský rod, neživotné	instrumental	{0} stupňom	1 stupňom=inštrumentál	{0} stupňami	3 stupňami=inštrumentál	{0} stupňa	0,1 stupňa=inštrumentál	{0} stupňami	5 stupňami=inštrumentál
temperature	celsius ( = 1 K)	inanimate	stupeň Celzia=mužský rod, neživotné	nominative	{0} stupeň Celzia	1 stupeň Celzia=nominatív	{0} stupne Celzia	3 stupne Celzia=nominatív	{0} stupňa Celzia	0,1 stupňa Celzia=nominatív	{0} stupňov Celzia	5 stupňov Celzia=nominatív
temperature	celsius ( = 1 K)	inanimate	stupeň Celzia=mužský rod, neživotné	accusative	{0} stupeň Celzia	1 stupeň Celzia=akuzatív	{0} stupne Celzia	3 stupne Celzia=akuzatív	{0} stupňa Celzia	0,1 stupňa Celzia=akuzatív	{0} stupňov Celzia	5 stupňov Celzia=akuzatív
temperature	celsius ( = 1 K)	inanimate	stupeň Celzia=mužský rod, neživotné	genitive	{0} stupňa Celzia	1 stupňa Celzia=genitív	{0} stupňov Celzia	3 stupňov Celzia=genitív	{0} stupňa Celzia	0,1 stupňa Celzia=genitív	{0} stupňov Celzia	5 stupňov Celzia=genitív
temperature	celsius ( = 1 K)	inanimate	stupeň Celzia=mužský rod, neživotné	instrumental	{0} stupňom Celzia	1 stupňom Celzia=inštrumentál	{0} stupňami Celzia	3 stupňami Celzia=inštrumentál	{0} stupňa Celzia	0,1 stupňa Celzia=inštrumentál	{0} stupňami Celzia	5 stupňami Celzia=inštrumentál
temperature	kelvins	inanimate	kelvin=mužský rod, neživotné	nominative	{0} kelvin	1 kelvin=nominatív	{0} kelviny	3 kelviny=nominatív	{0} kelvina	0,1 kelvina=nominatív	{0} kelvinov	5 kelvinov=nominatív
temperature	kelvins	inanimate	kelvin=mužský rod, neživotné	accusative	{0} kelvin	1 kelvin=akuzatív	{0} kelviny	3 kelviny=akuzatív	{0} kelvina	0,1 kelvina=akuzatív	{0} kelvinov	5 kelvinov=akuzatív
temperature	kelvins	inanimate	kelvin=mužský rod, neživotné	genitive	{0} kelvina	1 kelvina=genitív	{0} kelvinov	3 kelvinov=genitív	{0} kelvina	0,1 kelvina=genitív	{0} kelvinov	5 kelvinov=genitív
temperature	kelvins	inanimate	kelvin=mužský rod, neživotné	instrumental	{0} kelvinom	1 kelvinom=inštrumentál	{0} kelvinmi	3 kelvinmi=inštrumentál	{0} kelvina	0,1 kelvina=inštrumentál	{0} kelvinmi	5 kelvinmi=inštrumentál
typewidth	typographic ems	inanimate	em=mužský rod, neživotné	nominative	{0} em	1 em=nominatív	{0} em	3 em=nominatív	{0} em	0,1 em=nominatív	{0} em	5 em=nominatív
typewidth	typographic ems	inanimate	em=mužský rod, neživotné	accusative	{0} em	1 em=akuzatív	{0} em	3 em=akuzatív	{0} em	0,1 em=akuzatív	{0} em	5 em=akuzatív
typewidth	typographic ems	inanimate	em=mužský rod, neživotné	genitive	{0} em	1 em=genitív	{0} em	3 em=genitív	{0} em	0,1 em=genitív	{0} em	5 em=genitív
typewidth	typographic ems	inanimate	em=mužský rod, neživotné	instrumental	{0} em	1 em=inštrumentál	{0} em	3 em=inštrumentál	{0} em	0,1 em=inštrumentál	{0} em	5 em=inštrumentál
voltage	volts	inanimate	volt=mužský rod, neživotné	nominative	{0} volt	1 volt=nominatív	{0} volty	3 volty=nominatív	{0} voltu	0,1 voltu=nominatív	{0} voltov	5 voltov=nominatív
voltage	volts	inanimate	volt=mužský rod, neživotné	accusative	{0} volt	1 volt=akuzatív	{0} volty	3 volty=akuzatív	{0} voltu	0,1 voltu=akuzatív	{0} voltov	5 voltov=akuzatív
voltage	volts	inanimate	volt=mužský rod, neživotné	genitive	{0} voltu	1 voltu=genitív	{0} voltov	3 voltov=genitív	{0} voltu	0,1 voltu=genitív	{0} voltov	5 voltov=genitív
voltage	volts	inanimate	volt=mužský rod, neživotné	instrumental	{0} voltom	1 voltom=inštrumentál	{0} voltmi	3 voltmi=inštrumentál	{0} voltom	0,1 voltom=inštrumentál	{0} voltmi	5 voltmi=inštrumentál
volume	cubic-centimeter ( = 1 mL)	n/a	n/a	nominative	{0} kubický centimeter	1 kubický centimeter=nominatív	{0} kubické centimetre	3 kubické centimetre=nominatív	{0} kubického centimetra	0,1 kubického centimetra=nominatív	{0} kubických centimetrov	5 kubických centimetrov=nominatív
volume	cubic-centimeter ( = 1 mL)	n/a	n/a	accusative	{0} kubický centimeter	1 kubický centimeter=akuzatív	{0} kubické centimetre	3 kubické centimetre=akuzatív	{0} kubického centimetra	0,1 kubického centimetra=akuzatív	{0} kubických centimetrov	5 kubických centimetrov=akuzatív
volume	cubic-centimeter ( = 1 mL)	n/a	n/a	genitive	{0} kubický centimeter	1 kubický centimeter=genitív	{0} kubické centimetre	3 kubické centimetre=genitív	{0} kubického centimetra	0,1 kubického centimetra=genitív	{0} kubických centimetrov	5 kubických centimetrov=genitív
volume	cubic-centimeter ( = 1 mL)	n/a	n/a	instrumental	{0} kubický centimeter	1 kubický centimeter=inštrumentál	{0} kubické centimetre	3 kubické centimetre=inštrumentál	{0} kubického centimetra	0,1 kubického centimetra=inštrumentál	{0} kubických centimetrov	5 kubických centimetrov=inštrumentál
