# Grammatical Features
#Locale	ID	Feature	Usage	Values
Hungarian	hu	grammaticalCase	general	nominative, accusative, dative, instrumental, ablative, inessive, elative, illative, adessive, allative, essive, translative, causal, delative, sublative, superessive, terminative
Hungarian	hu	grammaticalCase	units	nominative, accusative, instrumental, translative, terminative

# Minimal Pairs
#Type	Code	Pattern	Formatted Sample
Plural	one	A kosár tartalma: {0} X. Megveszi?	<div class='cldr_example'>A kosár tartalma: <span class='cldr_substituted'>1</span> X. Megveszi?</div><div class='cldr_example'>❌  A kosár tartalma: <span class='cldr_substituted'>2</span> X. Megveszi?</div>
Plural	other	A kosár tartalma: {0} X. Megveszi őket?	<div class='cldr_example'>A kosár tartalma: <span class='cldr_substituted'>2</span> X. Megveszi őket?</div><div class='cldr_example'>❌  A kosár tartalma: <span class='cldr_substituted'>1</span> X. Megveszi őket?</div>
Case (for measurement units)	nominative	{0} év	<div class='cldr_example'><span class='cldr_substituted'>1 centiméter</span> év</div><div class='cldr_example'>❌  <span class='cldr_substituted'>1 centimétert</span> év</div>
Case (for measurement units)	accusative	{0} évet	<div class='cldr_example'><span class='cldr_substituted'>1 centimétert</span> évet</div><div class='cldr_example'>❌  <span class='cldr_substituted'>1 centiméterrel</span> évet</div>
Case (for measurement units)	instrumental	{0} évvel	<div class='cldr_example'><span class='cldr_substituted'>1 centiméterrel</span> évvel</div><div class='cldr_example'>❌  <span class='cldr_substituted'>1 centimétert</span> évvel</div>
Case (for measurement units)	translative	{0} évvé	<div class='cldr_example'><span class='cldr_substituted'>1 centiméterré</span> évvé</div><div class='cldr_example'>❌  <span class='cldr_substituted'>1 centimétert</span> évvé</div>
Case (for measurement units)	terminative	{0} évig	<div class='cldr_example'><span class='cldr_substituted'>1 centiméterig</span> évig</div><div class='cldr_example'>❌  <span class='cldr_substituted'>1 centimétert</span> évig</div>

# Unit Case and Gender Info
#Quantity	Unit	Case	Pattern for one	Case MP + pattern with 1.0	Pattern for other	Case MP + pattern with 2.0
substance-amount	items	translative	{0} itemmé	1 itemmé évvé	{0} itemmé	2 itemmé évvé
substance-amount	items	terminative	{0} itemig	1 itemig évig	{0} itemig	2 itemig évig
substance-amount	mole • ( = 602,214,076,000,000,000,000,000 items)	nominative	{0} mól	1 mól év	{0} mól	2 mól év
substance-amount	mole • ( = 602,214,076,000,000,000,000,000 items)	accusative	{0} mólt	1 mólt évet	{0} mólt	2 mólt évet
substance-amount	mole • ( = 602,214,076,000,000,000,000,000 items)	instrumental	{0} móllal	1 móllal évvel	{0} móllal	2 móllal évvel
substance-amount	mole • ( = 602,214,076,000,000,000,000,000 items)	translative	{0} móllá	1 móllá évvé	{0} móllá	2 móllá évvé
substance-amount	mole • ( = 602,214,076,000,000,000,000,000 items)	terminative	{0} mólig	1 mólig évig	{0} mólig	2 mólig évig
temperature	°	nominative	{0} fok	1 fok év	{0} fok	2 fok év
temperature	°	accusative	{0} fokot	1 fokot évet	{0} fokot	2 fokot évet
temperature	°	instrumental	{0} fokkal	1 fokkal évvel	{0} fokkal	2 fokkal évvel
temperature	°	translative	{0} fokká	1 fokká évvé	{0} fokká	2 fokká évvé
temperature	°	terminative	{0} fokig	1 fokig évig	{0} fokig	2 fokig évig
temperature	celsius • ( = 1 K)	nominative	{0} Celsius-fok	1 Celsius-fok év	{0} Celsius-fok	2 Celsius-fok év
temperature	celsius • ( = 1 K)	accusative	{0} Celsius-fokot	1 Celsius-fokot évet	{0} Celsius-fokot	2 Celsius-fokot évet
temperature	celsius • ( = 1 K)	instrumental	{0} Celsius-fokkal	1 Celsius-fokkal évvel	{0} Celsius-fokkal	2 Celsius-fokkal évvel
temperature	celsius • ( = 1 K)	translative	{0} Celsius-fokká	1 Celsius-fokká évvé	{0} Celsius-fokká	2 Celsius-fokká évvé
temperature	celsius • ( = 1 K)	terminative	{0} Celsius-fokig	1 Celsius-fokig évig	{0} Celsius-fokig	2 Celsius-fokig évig
temperature	kelvins	nominative	{0} kelvin	1 kelvin év	{0} kelvin	2 kelvin év
temperature	kelvins	accusative	{0} kelvint	1 kelvint évet	{0} kelvint	2 kelvint évet
temperature	kelvins	instrumental	{0} kelvinnel	1 kelvinnel évvel	{0} kelvinnel	2 kelvinnel évvel
temperature	kelvins	translative	{0} kelvinné	1 kelvinné évvé	{0} kelvinné	2 kelvinné évvé
temperature	kelvins	terminative	{0} kelvinig	1 kelvinig évig	{0} kelvinig	2 kelvinig évig
typewidth	typographic ems	nominative	{0} kvirt	1 kvirt év	{0} kvirt	2 kvirt év
typewidth	typographic ems	accusative	{0} kvirtet	1 kvirtet évet	{0} kvirtet	2 kvirtet évet
typewidth	typographic ems	instrumental	{0} kvirttel	1 kvirttel évvel	{0} kvirttel	2 kvirttel évvel
typewidth	typographic ems	translative	{0} kvirtté	1 kvirtté évvé	{0} kvirtté	2 kvirtté évvé
typewidth	typographic ems	terminative	{0} kvirtig	1 kvirtig évig	{0} kvirtig	2 kvirtig évig
voltage	volts	nominative	{0} volt	1 volt év	{0} volt	2 volt év
voltage	volts	accusative	{0} voltot	1 voltot évet	{0} voltot	2 voltot évet
voltage	volts	instrumental	{0} volttal	1 volttal évvel	{0} volttal	2 volttal évvel
voltage	volts	translative	{0} volttá	1 volttá évvé	{0} volttá	2 volttá évvé
voltage	volts	terminative	{0} voltig	1 voltig évig	{0} voltig	2 voltig évig
volume	cubic-centimeter • ( = 1 mL)	nominative	{0} köbcentiméter	1 köbcentiméter év	{0} köbcentiméter	2 köbcentiméter év
volume	cubic-centimeter • ( = 1 mL)	accusative	{0} köbcentimétert	1 köbcentimétert évet	{0} köbcentimétert	2 köbcentimétert évet
volume	cubic-centimeter • ( = 1 mL)	instrumental	{0} köbcentiméterrel	1 köbcentiméterrel évvel	{0} köbcentiméterrel	2 köbcentiméterrel évvel
volume	cubic-centimeter • ( = 1 mL)	translative	{0} köbcentiméterré	1 köbcentiméterré évvé	{0} köbcentiméterré	2 köbcentiméterré évvé
volume	cubic-centimeter • ( = 1 mL)	terminative	{0} köbcentiméterig	1 köbcentiméterig évig	{0} köbcentiméterig	2 köbcentiméterig évig
volume	milliliters	nominative	{0} milliliter	1 milliliter év	{0} milliliter	2 milliliter év
volume	milliliters	accusative	{0} millilitert	1 millilitert évet	{0} millilitert	2 millilitert évet
volume	milliliters	instrumental	{0} milliliterrel	1 milliliterrel évvel	{0} milliliterrel	2 milliliterrel évvel
volume	milliliters	translative	{0} milliliterré	1 milliliterré évvé	{0} milliliterré	2 milliliterré évvé
volume	milliliters	terminative	{0} milliliterig	1 milliliterig évig	{0} milliliterig	2 milliliterig évig
volume	centiliters	nominative	{0} centiliter	1 centiliter év	{0} centiliter	2 centiliter év
volume	centiliters	accusative	{0} centilitert	1 centilitert évet	{0} centilitert	2 centilitert évet
volume	centiliters	instrumental	{0} centiliterrel	1 centiliterrel évvel	{0} centiliterrel	2 centiliterrel évvel
volume	centiliters	translative	{0} centiliterré	1 centiliterré évvé	{0} centiliterré	2 centiliterré évvé
volume	centiliters	terminative	{0} centiliterig	1 centiliterig évig	{0} centiliterig	2 centiliterig évig
volume	deciliters	nominative	{0} deciliter	1 deciliter év	{0} deciliter	2 deciliter év
volume	deciliters	accusative	{0} decilitert	1 decilitert évet	{0} decilitert	2 decilitert évet
volume	deciliters	instrumental	{0} deciliterrel	1 deciliterrel évvel	{0} deciliterrel	2 deciliterrel évvel
volume	deciliters	translative	{0} deciliterré	1 deciliterré évvé	{0} deciliterré	2 deciliterré évvé
volume	deciliters	terminative	{0} deciliterig	1 deciliterig évig	{0} deciliterig	2 deciliterig évig
volume	cup-metric • ( = 2.5 dL)	nominative	{0} bögre	1 bögre év	{0} bögre	2 bögre év
volume	cup-metric • ( = 2.5 dL)	accusative	{0} bögrét	1 bögrét évet	{0} bögrét	2 bögrét évet
volume	cup-metric • ( = 2.5 dL)	instrumental	{0} bögrével	1 bögrével évvel	{0} bögrével	2 bögrével évvel
volume	cup-metric • ( = 2.5 dL)	translative	{0} bögrévé	1 bögrévé évvé	{0} bögrévé	2 bögrévé évvé
volume	cup-metric • ( = 2.5 dL)	terminative	{0} bögréig	1 bögréig évig	{0} bögréig	2 bögréig évig
volume	pint-metric • ( = 5 dL)	nominative	{0} metrikus pint	1 metrikus pint év	{0} metrikus pint	2 metrikus pint év
volume	pint-metric • ( = 5 dL)	accusative	{0} metrikus pintet	1 metrikus pintet évet	{0} metrikus pintet	2 metrikus pintet évet
volume	pint-metric • ( = 5 dL)	instrumental	{0} metrikus pinttel	1 metrikus pinttel évvel	{0} metrikus pinttel	2 metrikus pinttel évvel
volume	pint-metric • ( = 5 dL)	translative	{0} metrikus pintté	1 metrikus pintté évvé	{0} metrikus pintté	2 metrikus pintté évvé
volume	pint-metric • ( = 5 dL)	terminative	{0} metrikus pintig	1 metrikus pintig évig	{0} metrikus pintig	2 metrikus pintig évig
volume	liters	nominative	{0} liter	1 liter év	{0} liter	2 liter év
volume	liters	accusative	{0} litert	1 litert évet	{0} litert	2 litert évet
volume	liters	instrumental	{0} literrel	1 literrel évvel	{0} literrel	2 literrel évvel
volume	liters	translative	{0} literré	1 literré évvé	{0} literré	2 literré évvé
volume	liters	terminative	{0} literig	1 literig évig	{0} literig	2 literig évig
volume	hectoliters	nominative	{0} hektoliter	1 hektoliter év	{0} hektoliter	2 hektoliter év
volume	hectoliters	accusative	{0} hektolitert	1 hektolitert évet	{0} hektolitert	2 hektolitert évet
volume	hectoliters	instrumental	{0} hektoliterrel	1 hektoliterrel évvel	{0} hektoliterrel	2 hektoliterrel évvel
volume	hectoliters	translative	{0} hektoliterré	1 hektoliterré évvé	{0} hektoliterré	2 hektoliterré évvé
volume	hectoliters	terminative	{0} hektoliterig	1 hektoliterig évig	{0} hektoliterig	2 hektoliterig évig
volume	cubic meters	nominative	{0} köbméter	1 köbméter év	{0} köbméter	2 köbméter év
volume	cubic meters	accusative	{0} köbmétert	1 köbmétert évet	{0} köbmétert	2 köbmétert évet
volume	cubic meters	instrumental	{0} köbméterrel	1 köbméterrel évvel	{0} köbméterrel	2 köbméterrel évvel
volume	cubic meters	translative	{0} köbméterré	1 köbméterré évvé	{0} köbméterré	2 köbméterré évvé
volume	cubic meters	terminative	{0} köbméterig	1 köbméterig évig	{0} köbméterig	2 köbméterig évig
volume	megaliters	nominative	{0} megaliter	1 megaliter év	{0} megaliter	2 megaliter év
volume	megaliters	accusative	{0} megalitert	1 megalitert évet	{0} megalitert	2 megalitert évet
volume	megaliters	instrumental	{0} megaliterrel	1 megaliterrel évvel	{0} megaliterrel	2 megaliterrel évvel
volume	megaliters	translative	{0} megaliterré	1 megaliterré évvé	{0} megaliterré	2 megaliterré évvé
volume	megaliters	terminative	{0} megaliterig	1 megaliterig évig	{0} megaliterig	2 megaliterig évig
volume	cubic kilometers	nominative	{0} köbkilométer	1 köbkilométer év	{0} köbkilométer	2 köbkilométer év
volume	cubic kilometers	accusative	{0} köbkilométert	1 köbkilométert évet	{0} köbkilométert	2 köbkilométert évet
volume	cubic kilometers	instrumental	{0} köbkilométerrel	1 köbkilométerrel évvel	{0} köbkilométerrel	2 köbkilométerrel évvel
volume	cubic kilometers	translative	{0} köbkilométerré	1 köbkilométerré évvé	{0} köbkilométerré	2 köbkilométerré évvé
volume	cubic kilometers	terminative	{0} köbkilométerig	1 köbkilométerig évig	{0} köbkilométerig	2 köbkilométerig évig
year-duration	month • ( = 0.08˙3 yrs)	nominative	{0} hónap	1 hónap év	{0} hónap	2 hónap év
year-duration	month • ( = 0.08˙3 yrs)	accusative	{0} hónapot	1 hónapot évet	{0} hónapot	2 hónapot évet
year-duration	month • ( = 0.08˙3 yrs)	instrumental	{0} hónappal	1 hónappal évvel	{0} hónappal	2 hónappal évvel
year-duration	month • ( = 0.08˙3 yrs)	translative	{0} hónappá	1 hónappá évvé	{0} hónappá	2 hónappá évvé
year-duration	month • ( = 0.08˙3 yrs)	terminative	{0} hónapig	1 hónapig évig	{0} hónapig	2 hónapig évig
year-duration	years	nominative	{0} év	1 év év	{0} év	2 év év
year-duration	years	accusative	{0} évet	1 évet évet	{0} évet	2 évet évet
year-duration	years	instrumental	{0} évvel	1 évvel évvel	{0} évvel	2 évvel évvel
year-duration	years	translative	{0} évvé	1 évvé évvé	{0} évvé	2 évvé évvé
year-duration	years	terminative	{0} évig	1 évig évig	{0} évig	2 évig évig
year-duration	decades	nominative	{0} évtized	1 évtized év	{0} évtized	2 évtized év
year-duration	decades	accusative	{0} évtizedet	1 évtizedet évet	{0} évtizedet	2 évtizedet évet
year-duration	decades	instrumental	{0} évtizeddel	1 évtizeddel évvel	{0} évtizeddel	2 évtizeddel évvel
year-duration	decades	translative	{0} évtizeddé	1 évtizeddé évvé	{0} évtizeddé	2 évtizeddé évvé
year-duration	decades	terminative	{0} évtizedig	1 évtizedig évig	{0} évtizedig	2 évtizedig évig
year-duration	centuries	nominative	{0} évszázad	1 évszázad év	{0} évszázad	2 évszázad év
year-duration	centuries	accusative	{0} évszázadot	1 évszázadot évet	{0} évszázadot	2 évszázadot évet
year-duration	centuries	instrumental	{0} évszázaddal	1 évszázaddal évvel	{0} évszázaddal	2 évszázaddal évvel
year-duration	centuries	translative	{0} évszázaddá	1 évszázaddá évvé	{0} évszázaddá	2 évszázaddá évvé
year-duration	centuries	terminative	{0} évszázadig	1 évszázadig évig	{0} évszázadig	2 évszázadig évig

# Unit Power Components
#Unit	Case	Gender	Pattern for one	Case MP + pattern with 1.0	Pattern for other	Case MP + pattern with 2.0
